"REPORT_PERIOD","S_INFO_WINDCODE","S_FA_GROSSMARGIN_TTM"
"20140930","600602.SH",205194626.7
"20140930","600603.SH",25070761.38
"20140930","600604.SH",139358575.45
"20140930","600605.SH",61727029.57
"20140930","600606.SH",382065261.21
"20140930","600608.SH",29799162.53
"20140930","600609.SH",824717666.84
"20140930","600610.SH",-2233697.83
"20140930","600611.SH",596217564.68
"20140930","600612.SH",2836360297.87
"20140930","600613.SH",989925171.39
"20140930","600614.SH",159265715.16
"20140930","600615.SH",20145229.97
"20140930","600616.SH",523826505.91
"20140930","600618.SH",629062984.44
"20140930","600619.SH",894030137.39
"20140930","600620.SH",1273395.77
"20140930","600621.SH",474813349.06
"20140930","600622.SH",728212348.02
"20140930","600623.SH",1880369236.91
"20140930","600629.SH",98471382.18
"20140930","600643.SH",143737816.3
"20140930","600644.SH",353663443.29
"20140930","600651.SH",465663566.7
"20140930","600652.SH",408531368
"20140930","600653.SH",224495204
"20140930","600654.SH",189156310.77
"20140930","600655.SH",2002881511.72
"20140930","600656.SH",34261699.18
"20140930","600662.SH",713089714.53
"20140930","600673.SH",954892527.21
"20140930","600675.SH",1655509596.94
"20140930","600678.SH",10458423.11
"20140930","600679.SH",84344860.97
"20140930","600681.SH",10377490.3
"20140930","600683.SH",37943647.49
"20140930","600691.SH",964137705.76
"20140930","600695.SH",18179826.95
"20140930","600696.SH",229774.93
"20140930","600700.SH",1964966.14
"20140930","600701.SH",286984561.26
"20140930","600704.SH",2601589926.47
"20140930","600707.SH",6389923.14
"20140930","600708.SH",626951674.24
"20140930","600713.SH",1317274197.77
"20140930","600714.SH",120966610
"20140930","600715.SH",4806806.65
"20140930","600719.SH",131001525.86
"20140930","600721.SH",158078773.98
"20140930","600722.SH",-13103604.75
"20140930","600725.SH",329652239.72
"20140930","600727.SH",94948694.71
"20140930","600732.SH",32506360.35
"20140930","600733.SH",70994047.1
"20140930","600737.SH",890835780.35
"20140930","600747.SH",2574781.75
"20140930","600751.SH",107060243.5
"20140930","600753.SH",1386200.53
"20140930","600760.SH",221688833.32
"20140930","600766.SH",25451472.95
"20140930","600769.SH",2392719.52
"20140930","600777.SH",368786291.55
"20140930","600779.SH",171014813.35
"20140930","600783.SH",78497524.47
"20140930","600790.SH",473070439.93
"20140930","600793.SH",39102.45
"20140930","600800.SH",21644488.06
"20140930","600802.SH",382626284.4
"20140930","600806.SH",271304951.27
"20140930","600813.SH",-5333200.53
"20140930","600817.SH",9293262.53
"20140930","600821.SH",119218546.4
"20140930","600828.SH",441468104.42
"20140930","600838.SH",44694188.94
"20140930","600847.SH",22158876.6
"20140930","600848.SH",179553787.74
"20140930","600856.SH",94433844.23
"20140930","600858.SH",2752798562.4
"20140930","600861.SH",432589183.89
"20140930","600862.SH",122108175.43
"20140930","600866.SH",108924629.48
"20140930","600870.SH",22931872.06
"20140930","600882.SH",357971801.07
"20140930","600891.SH",131394039.37
"20140930","600892.SH",12867462.4
"20140930","600896.SH",36180413.03
"20140930","600959.SH",1547156977.48
"20140930","600962.SH",157065660.51
"20140930","600965.SH",593311769.18
"20140930","600978.SH",1482220144.43
"20140930","600980.SH",36889706.36
"20140930","600984.SH",56125106.42
"20140930","601003.SH",2286158449.29
"20140930","601100.SH",285778498.96
"20140930","601127.SH",1640270208.76
"20140930","601163.SH",2186996113.2
"20140930","601222.SH",764062458.17
"20140930","601225.SH",-3109276808.96
"20140930","601599.SH",297170193.35
"20140930","601611.SH",4106560805.91
"20140930","601866.SH",-433067526.51
"20140930","601886.SH",2145961836.18
"20140930","601899.SH",8649461022.47
"20140930","601918.SH",493066588.1
"20140930","601919.SH",4006755563.44
"20140930","601968.SH",627810853.36
"20140930","601985.SH",7202497739.66
"20140930","603005.SH",158498635.09
"20140930","603038.SH",148821250.85
"20140930","603299.SH",776958961.62
"20140930","603308.SH",-208090885.48
"20140930","603337.SH",449220256.7
"20140930","603555.SH",-160171987.78
"20140930","603699.SH",1135357882.02
"20140930","603993.SH",2549198845.41
"20141231","000003.SZ",4775383.58
"20141231","000005.SZ",13849775.71
"20141231","000007.SZ",102918853.2
"20141231","000010.SZ",40980618.77
"20141231","000012.SZ",1721283255
"20141231","000018.SZ",7254651
"20141231","000024.SZ",16195816552.69
"20141231","000030.SZ",933820672.56
"20141231","000033.SZ",20343027.79
"20141231","000034.SZ",63553470.09
"20141231","000037.SZ",-506803729.53
"20141231","000040.SZ",343880750.77
"20141231","000047.SZ",0
"20141231","000050.SZ",1738893827
"20141231","000059.SZ",3052992910.34
"20141231","000063.SZ",25711171000
"20141231","000068.SZ",25604697.39
"20141231","000070.SZ",358774339.13
"20141231","000099.SZ",390037304.99
"20141231","000158.SZ",78512322.09
"20141231","000333.SZ",35998488690
"20141231","000400.SZ",2873699999.48
"20141231","000401.SZ",3283616338.59
"20141231","000408.SZ",-513262.34
"20141231","000411.SZ",814882666.11
"20141231","000415.SZ",3181204000
"20141231","000419.SZ",830545478.93
"20141231","000421.SZ",5125285.48
"20141231","000429.SZ",606507739.23
"20141231","000488.SZ",3778574298.49
"20141231","000504.SZ",4925131.15
"20141231","000505.SZ",52040988.87
"20141231","000510.SZ",72903575.42
"20141231","000511.SZ",26209489.21
"20141231","000514.SZ",478345536.52
"20141231","000517.SZ",672487273.09
"20141231","000524.SZ",170888390.51
"20141231","000526.SZ",13082984.75
"20141231","000533.SZ",1273085792.3
"20141231","000553.SZ",938912211.86
"20141231","000557.SZ",5171643.12
"20141231","000558.SZ",592776835.89
"20141231","000565.SZ",122903592.45
"20141231","000571.SZ",326410247.88
"20141231","000581.SZ",1614278291.75
"20141231","000587.SZ",501191346.69
"20141231","000589.SZ",1120508117.23
"20141231","000590.SZ",104892928.23
"20141231","000591.SZ",726750658.31
"20141231","000593.SZ",130943532.91
"20141231","000606.SZ",-5432460.54
"20141231","000609.SZ",256487778.87
"20141231","000611.SZ",-6778217.45
"20141231","000612.SZ",468979930.14
"20141231","000613.SZ",19864348.21
"20141231","000615.SZ",83053657.38
"20141231","000617.SZ",105078764.2
"20141231","000622.SZ",6322090.7
"20141231","000626.SZ",210956136.48
"20141231","000627.SZ",-23350322.95
"20141231","000629.SZ",4057443386.97
"20141231","000633.SZ",1432515.64
"20141231","000652.SZ",1212042159.91
"20141231","000657.SZ",925328191.66
"20141231","000658.SZ",78256.08
"20141231","000659.SZ",436554034.39
"20141231","000660.SZ",3400744.52
"20141231","000662.SZ",71769818.99
"20141231","000666.SZ",906619134.72
"20141231","000667.SZ",643309631.14
"20141231","000670.SZ",67589129.23
"20141231","000675.SZ",0
"20141231","000676.SZ",125057849.88
"20141231","000677.SZ",-27704724.93
"20141231","000680.SZ",1075540070.6
"20141231","000691.SZ",-2439947.18
"20141231","000693.SZ",390493554.58
"20141231","000702.SZ",144106736.37
"20141231","000705.SZ",321725004.79
"20141231","000708.SZ",773513453.09
"20141231","000709.SZ",10711828371.25
"20141231","000710.SZ",18272819.03
"20141231","000711.SZ",41626146.88
"20141231","000716.SZ",472299435.44
"20141231","000717.SZ",-237858201.46
"20141231","000722.SZ",163120786.29
"20141231","000725.SZ",8311435947
"20141231","000727.SZ",121709960.08
"20141231","000730.SZ",264031.56
"20141231","000732.SZ",2657932455.88
"20141231","000738.SZ",554416475.05
"20141231","000739.SZ",1101405519.55
"20141231","000748.SZ",378205151.11
"20141231","000751.SZ",458282397.65
"20141231","000756.SZ",734821583.63
"20141231","000758.SZ",1644438155.06
"20141231","000759.SZ",3529599499.13
"20141231","000760.SZ",211245285.17
"20141231","000765.SZ",3370298.35
"20141231","000767.SZ",2019358088.44
"20141231","000779.SZ",54312798.89
"20141231","000780.SZ",675410853.22
"20141231","000782.SZ",156107967.89
"20141231","000785.SZ",901762042.82
"20141231","000790.SZ",230001469.03
"20141231","000792.SZ",5397169163.03
"20141231","000793.SZ",1788810769.45
"20141231","000795.SZ",57836489.65
"20141231","000797.SZ",530894034.18
"20141231","000799.SZ",232577294.82
"20141231","000800.SZ",7252325353.2
"20141231","000802.SZ",205137206.9
"20141231","000813.SZ",216764647.45
"20141231","000815.SZ",-18526776
"20141231","000819.SZ",119894245.7
"20141231","000820.SZ",44602290.53
"20141231","000826.SZ",1508891132.05
"20141231","000828.SZ",635260939.3
"20141231","000830.SZ",1946479033.52
"20141231","000831.SZ",88092159.09
"20141231","000832.SZ",2258846.89
"20141231","000837.SZ",505469705.87
"20141231","000838.SZ",254777490.76
"20141231","000850.SZ",99732491.9
"20141231","000851.SZ",501152917.14
"20141231","000856.SZ",155664113.27
"20141231","000859.SZ",116575573.83
"20141231","000863.SZ",458069973.18
"20141231","000868.SZ",400235269.36
"20141231","000880.SZ",361595854.5
"20141231","000885.SZ",890533653.94
"20141231","000889.SZ",413509870.91
"20141231","000892.SZ",0
"20141231","000893.SZ",-187768787.99
"20141231","000900.SZ",1316115748.95
"20141231","000910.SZ",2215872760.53
"20141231","000911.SZ",230020026.85
"20141231","000912.SZ",95120655.62
"20141231","000913.SZ",410812751.93
"20141231","000925.SZ",331377345.91
"20141231","000927.SZ",-453480546.84
"20141231","000932.SZ",4350238926.02
"20141231","000933.SZ",2828476862.33
"20141231","000939.SZ",686752191.62
"20141231","000950.SZ",65001668.73
"20141231","000951.SZ",2349432977.35
"20141231","000953.SZ",-200434636.76
"20141231","000962.SZ",35268981.21
"20141231","000963.SZ",4164714484.02
"20141231","000967.SZ",336526407.26
"20141231","000968.SZ",-140447967.59
"20141231","000971.SZ",1542676.34
"20141231","000972.SZ",51612049.63
"20141231","000975.SZ",598034243.8
"20141231","000976.SZ",-9457938.78
"20141231","000980.SZ",203061900.49
"20141231","000982.SZ",526378661.43
"20141231","000985.SZ",133111196.99
"20141231","000987.SZ",804682216.95
"20141231","000993.SZ",540105142.17
"20141231","000999.SZ",4464404730.85
"20141231","001979.SZ",17994133643.95
"20141231","002001.SZ",1664655295.7
"20141231","002003.SZ",733246349.63
"20141231","002004.SZ",1483237882.62
"20141231","002009.SZ",382248053.28
"20141231","002010.SZ",1122694853.3
"20141231","002011.SZ",1126620162.76
"20141231","002015.SZ",-354886862.2
"20141231","002018.SZ",225230193.43
"20141231","002019.SZ",672534021.93
"20141231","002027.SZ",40580755.98
"20141231","002029.SZ",1069765014.5
"20141231","002030.SZ",454879746.54
"20141231","002032.SZ",2767860147.25
"20141231","002034.SZ",114811664.09
"20141231","002036.SZ",67783169.65
"20141231","002039.SZ",1180648252.39
"20141231","002043.SZ",228940839.08
"20141231","002044.SZ",139632689.93
"20141231","002045.SZ",439296958
"20141231","002049.SZ",427482370.35
"20141231","002050.SZ",1615803395.9
"20141231","002051.SZ",1662228542.66
"20141231","002053.SZ",646174600.01
"20141231","002056.SZ",911185226.06
"20141231","002058.SZ",49840793.39
"20141231","002061.SZ",141639837.51
"20141231","002062.SZ",965037477.74
"20141231","002069.SZ",369992817.91
"20141231","002070.SZ",229692107.72
"20141231","002073.SZ",887652467.54
"20141231","002081.SZ",3813261635.28
"20141231","002082.SZ",271768140.25
"20141231","002085.SZ",1274330812.73
"20141231","002086.SZ",143935362.01
"20141231","002089.SZ",348274590.3
"20141231","002091.SZ",814253930.81
"20141231","002104.SZ",516001655.18
"20141231","002105.SZ",227851798.42
"20141231","002109.SZ",49950577.94
"20141231","002113.SZ",10179638.56
"20141231","002117.SZ",452084242.4
"20141231","002119.SZ",167300482.89
"20141231","002120.SZ",196590182.04
"20141231","002122.SZ",332582635.42
"20141231","002123.SZ",362887792.15
"20141231","002127.SZ",71298896.62
"20141231","002129.SZ",726334485.72
"20141231","002130.SZ",472536552.22
"20141231","002135.SZ",541211999.88
"20141231","002137.SZ",75840522.85
"20141231","002139.SZ",233374006.83
"20141231","002141.SZ",96895046.7
"20141231","002143.SZ",800139678.56
"20141231","002144.SZ",155323388.28
"20141231","002147.SZ",92076344.32
"20141231","002158.SZ",346204196.04
"20141231","002161.SZ",201147590.12
"20141231","002163.SZ",417470453.85
"20141231","002166.SZ",133894138.2
"20141231","002171.SZ",366148455
"20141231","002172.SZ",214104248.98
"20141231","002173.SZ",71007292.49
"20141231","002179.SZ",1145599683.73
"20141231","002184.SZ",319098660.49
"20141231","002187.SZ",1396913474.05
"20141231","002188.SZ",15430653.6
"20141231","002189.SZ",123711008.92
"20141231","002192.SZ",24373758.49
"20141231","002199.SZ",274544.15
"20141231","002202.SZ",4785759509.72
"20141231","002205.SZ",197129019.54
"20141231","002206.SZ",454041245.82
"20141231","002208.SZ",503197399.56
"20141231","002214.SZ",167568908.06
"20141231","002222.SZ",106534664.64
"20141231","002226.SZ",872958517.72
"20141231","002231.SZ",137198764.3
"20141231","002237.SZ",941758273.85
"20141231","002241.SZ",3483447933.22
"20141231","002247.SZ",204503586.13
"20141231","002256.SZ",164191703.37
"20141231","002263.SZ",-5034119.31
"20141231","002264.SZ",1487668527.29
"20141231","002269.SZ",2990907960
"20141231","002270.SZ",95080653.13
"20141231","002273.SZ",322575839.43
"20141231","002275.SZ",1051231723.79
"20141231","002278.SZ",226966458.72
"20141231","002279.SZ",310299089.54
"20141231","002281.SZ",549658865.56
"20141231","002283.SZ",371063528.28
"20141231","002289.SZ",324967726.79
"20141231","002290.SZ",154811621.81
"20141231","002292.SZ",1210804220.05
"20141231","002293.SZ",1238810259.77
"20141231","002296.SZ",243949050.7
"20141231","002298.SZ",319589141.9
"20141231","002299.SZ",524903576.24
"20141231","002300.SZ",416716007.72
"20141231","002302.SZ",1226505915.98
"20141231","002306.SZ",349336070.54
"20141231","002308.SZ",418416758.56
"20141231","002310.SZ",1620006181.9
"20141231","002314.SZ",59399520.92
"20141231","002315.SZ",319684743.13
"20141231","002317.SZ",791103727.83
"20141231","002318.SZ",603558595.24
"20141231","002321.SZ",163425159.91
"20141231","002322.SZ",121753262.83
"20141231","002326.SZ",264657091.02
"20141231","002327.SZ",1010905704.73
"20141231","002334.SZ",450546213.92
"20141231","002336.SZ",2610789026.92
"20141231","002338.SZ",169491531.53
"20141231","002340.SZ",728030224.53
"20141231","002341.SZ",439429695.84
"20141231","002343.SZ",309382643.43
"20141231","002344.SZ",1677280536.81
"20141231","002347.SZ",122674693.03
"20141231","002355.SZ",185244406.59
"20141231","002356.SZ",202861534.09
"20141231","002368.SZ",703286133.58
"20141231","002378.SZ",385438798.62
"20141231","002379.SZ",-31417683.61
"20141231","002381.SZ",312810220.88
"20141231","002389.SZ",166155250.46
"20141231","002394.SZ",698743385.84
"20141231","002397.SZ",714551180.61
"20141231","002400.SZ",1268192323.19
"20141231","002402.SZ",181319170.88
"20141231","002411.SZ",186520919.86
"20141231","002413.SZ",196364343.28
"20141231","002415.SZ",7654847328.42
"20141231","002417.SZ",80302736.87
"20141231","002418.SZ",236351707.63
"20141231","002422.SZ",3415614749
"20141231","002423.SZ",163919142.67
"20141231","002425.SZ",207720397.74
"20141231","002427.SZ",375112425.97
"20141231","002431.SZ",1181250912.6
"20141231","002436.SZ",531607855.84
"20141231","002439.SZ",796071235.74
"20141231","002443.SZ",257073824.61
"20141231","002444.SZ",854866033.93
"20141231","002445.SZ",193019327.19
"20141231","002447.SZ",347911091.95
"20141231","002449.SZ",387058228.13
"20141231","002452.SZ",199850915.22
"20141231","002454.SZ",785967569.21
"20141231","002461.SZ",1432228454.71
"20141231","002467.SZ",469305597.4
"20141231","002468.SZ",236500824.41
"20141231","002471.SZ",774153191.05
"20141231","002472.SZ",331140863.37
"20141231","002479.SZ",411026126.16
"20141231","002482.SZ",1660423160.92
"20141231","002488.SZ",327165728.37
"20141231","002489.SZ",641998387.2
"20141231","002493.SZ",733080403.57
"20141231","002502.SZ",115245130.45
"20141231","002505.SZ",-4530500.33
"20141231","002509.SZ",221247938.26
"20141231","002513.SZ",142542176.76
"20141231","002514.SZ",97949821.23
"20141231","002517.SZ",50822772.02
"20141231","002523.SZ",109383019.05
"20141231","002530.SZ",115045958.19
"20141231","002532.SZ",293211393.55
"20141231","002536.SZ",343339689.17
"20141231","002539.SZ",823919604.78
"20141231","002544.SZ",406495482.88
"20141231","002550.SZ",478182823.66
"20141231","002552.SZ",49477061.97
"20141231","002555.SZ",254902432.98
"20141231","002557.SZ",963849700.19
"20141231","002561.SZ",625787229.02
"20141231","002562.SZ",149917990.76
"20141231","002564.SZ",509381592.21
"20141231","002565.SZ",540238306.28
"20141231","002570.SZ",2723344410.79
"20141231","002572.SZ",882178610.52
"20141231","002584.SZ",374402375.14
"20141231","002585.SZ",204204700.65
"20141231","002586.SZ",328060118.31
"20141231","002589.SZ",705384152.79
"20141231","002602.SZ",511232618.36
"20141231","002605.SZ",208500308.65
"20141231","002611.SZ",323833808.93
"20141231","002615.SZ",216271655.45
"20141231","002617.SZ",178841628.74
"20141231","002620.SZ",215629238.83
"20141231","002622.SZ",73018868.41
"20141231","002624.SZ",457840072.37
"20141231","002625.SZ",103822253.68
